Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
10,118.21009942064366,127.34196320121356,0.006591796875,1e-05,0.007080078125,0.006103515625,1940,0.0005804995227680493,40,0.0005804995227680493,0,0.0005804995227680493,0.0005804995227680493,0.0005804995227680493,20:0.0047990689114577045;11:0.0049184403762009;0:0.005286758655372148,20:68;11:68;0:68,0.006591796875,0.004150390625,Yes
11,52.83763473570128,23.73902152485946,0.022216796875,0.00036833400672175835,0.037109375,0.00732421875,1940,0.0010254512193837591,40,0.0010254512193837591,0,0.0010254512193837591,0.0010254512193837591,0.0010254512193837591,1:0.005648746765201607;10:0.0049184403762009;12:0.0029906288606686426;21:0.002336239732497053,1:68;10:68;12:68;21:68,0.022216796875,0.012939453125,Yes
12,79.44265439522198,88.19920891402109,0.004638671875,1.0498675367628113e-05,0.0078125,0.00146484375,1940,0.0002442469077702361,40,0.0002442469077702361,0,0.0002442469077702361,0.0002442469077702361,0.0002442469077702361,13:0.0021873054806891834;22:0.0017207184701782119;2:0.0017363497016842089;11:0.0029906288606686426,13:68;22:68;2:68;11:68,0.004638671875,0.004638671875,Yes
13,121.12737342776907,66.77595032032784,0.017578125,3.297707347555678e-05,0.026611328125,0.008544921875,1940,0.0003524772027117418,40,0.0003524772027117418,0,0.0003524772027117418,0.0003524772027117418,0.0003524772027117418,3:0.0027279847110928124;12:0.0021873054806891834;14:0.0020125280669351375;23:0.0023286789775549266,3:108;12:68;14:68;23:68,0.017578125,0.003662109375,Yes
14,162.7175829830457,138.81542417979645,0.004150390625,3.497269606486086e-05,0.007568359375,0.000732421875,1940,0.00026405852833792025,40,0.00026405852833792025,0,0.00026405852833792025,0.00026405852833792025,0.00026405852833792025,15:0.0019009591029439388;24:0.0049326267278634595;13:0.0020125280669351375;4:0.001718971990689766,15:68;24:68;13:68;4:68,0.004150390625,0.001953125,Yes
15,200.83955130032416,142.80411829756721,0.0091552734375,3.3841631624268936e-05,0.01416015625,0.004150390625,1940,0.0004033200126979243,40,0.0004033200126979243,0,0.0004033200126979243,0.0004033200126979243,0.0004033200126979243,14:0.0019009591029439388;16:0.006477575788305434;25:0.0013121155274770369;5:0.0016840267275829712,14:68;16:68;25:68;5:84,0.0091552734375,0.009765625,Yes
16,185.08530409939672,149.78910298536331,0.0072021484375,4.997376385538112e-05,0.007080078125,0.00732421875,1940,0.00021713695976149344,40,0.00021713695976149344,0,0.00021713695976149344,0.00021713695976149344,0.00021713695976149344,15:0.006477575788305434;17:1;26:0.0112528104718371;6:0.0019138089589231244,15:68;17:84;26:68;6:68,0.0072021484375,0.001708984375,Yes
17,,,0.4981689453125,,0.546630859375,0.44970703125,1940,1.0,40,1.0,0,1.0,1.0,1.0,7:1;16:1;18:1;27:1,7:84;16:84;18:84;27:84,0.4981689453125,0.486572265625,Yes
18,75.12739045850185,95.81564821732617,0.013916015625,4.9997517936855747e-05,0.0244140625,0.00341796875,1940,0.0003867699085624042,40,0.0003867699085624042,0,0.0003867699085624042,0.0003867699085624042,0.0003867699085624042,8:0.002267249851301195;19:0.0020466340514451453;28:0.0020833571794152683;17:1,8:84;19:68;28:68;17:84,0.013916015625,0.002197265625,Yes
19,215.31318508691123,140.76977841567486,0.0086669921875,1.218448824533533e-05,0.015869140625,0.00146484375,1940,0.00025120653008631004,40,0.00025120653008631004,0,0.00025120653008631004,0.00025120653008631004,0.00025120653008631004,18:0.0020466340514451453;9:0.0015998042877957142;29:0.0030075931900746256,18:68;9:68;29:68,0.0086669921875,0.00537109375,Yes
20,201.2193172904613,152.00887531996833,0.004638671875,3.3853877942839456e-05,0.006103515625,0.003173828125,1940,0.00035729893755763703,40,0.00035729893755763703,0,0.00035729893755763703,0.00035729893755763703,0.00035729893755763703,10:0.0047990689114577045;21:0.002448159879554629;30:0.0017436005010990074,10:68;21:68;30:68,0.004638671875,0.002197265625,Yes
21,185.27407022681055,215.36624614300322,0.002197265625,1.9921148269216374e-05,0.00390625,0.00048828125,1940,0.00012446166697283444,40,0.00012446166697283444,0,0.00012446166697283444,0.00012446166697283444,0.00012446166697283444,20:0.002448159879554629;22:0.0010651957486655095;31:0.0013234717499083781;11:0.002336239732497053,20:68;22:68;31:68;11:68,0.002197265625,0.00146484375,Yes
22,236.6312525420331,159.11836155952696,0.0125732421875,0.00010471135330889637,0.02099609375,0.015380859375,1940,0.00034819524982389923,40,0.00034819524982389923,0,0.00034819524982389923,0.00034819524982389923,0.00034819524982389923,23:0.00474170545953459;12:0.0017207184701782119;32:0.0013007455498183218;21:0.0010651957486655095,23:68;12:68;32:68;21:68,0.0125732421875,0.0068359375,Yes
