"Qubit","T1 (us)","T2 (us)","Readout assignment error","Init error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","XSLOW error","CZ error","Gate length (ns)","MEASURE error","MEASURE_2 error","Operational"
"62","199.49908892294468","91.79845333093414","0.0537109375","","0.07763671875","0.02978515625","1940","0.005840679632674199","40","0.005840679632674199","0","0.005840679632674199","0.005840679632674199","0.005840679632674199","72:0.09962788183411936;52:0.04271836477348123;61:0.11432117366915256;63:0.12654851857232877","72:84;52:84;61:68;63:84","0.0537109375","0.017578125","Yes"
"63","205.557105442326","214.61221979223288","0.005615234375","0.00001","0.005859375","0.00537109375","1940","0.00015842104515858318","40","0.00015842104515858318","0","0.00015842104515858318","0.00015842104515858318","0.00015842104515858318","53:0.0013613489577453397;62:0.12654851857232877;64:0.0013967367130953146;73:0.01786163092240997","53:68;62:84;64:68;73:68","0.005615234375","0.007080078125","Yes"
"64","187.38371505180217","86.67801876562264","0.01513671875","0.00001","0.02587890625","0.00439453125","1940","0.00022323827487281592","40","0.00022323827487281592","0","0.00022323827487281592","0.00022323827487281592","0.00022323827487281592","65:0.001879710150054864;54:0.001245214976676623;63:0.0013967367130953146;74:0.0015155676251275008","65:68;54:68;63:68;74:68","0.01513671875","0.02490234375","Yes"
"65","113.40830984095486","139.44311358699164","0.009765625","0.00001","0.01513671875","0.00439453125","1940","0.00028071581860643054","40","0.00028071581860643054","0","0.00028071581860643054","0.00028071581860643054","0.00028071581860643054","55:0.07670114157247226;64:0.001879710150054864;66:0.0017612626598648706;75:0.0013828803899219588","55:68;64:68;66:68;75:68","0.009765625","0.011962890625","Yes"
"66","84.29754730354598","88.5325852106495","0.02197265625","0.00001","0.0419921875","0.001953125","1940","0.0011789395877487624","40","0.0011789395877487624","0","0.0011789395877487624","0.0011789395877487624","0.0011789395877487624","56:0.0019295345884082216;65:0.0017612626598648706;67:0.008338749307062465;76:0.001977081590856633","56:68;65:68;67:68;76:68","0.02197265625","0.0126953125","Yes"
"67","11.093010290947378","17.764342414689782","0.02734375","0.00001363147421373757","0.046875","0.0078125","1940","0.002347447703597319","40","0.002347447703597319","0","0.002347447703597319","0.002347447703597319","0.002347447703597319","68:0.007446270918005732;77:0.008690124884358497;57:0.006925340131995972;66:0.008338749307062465","68:68;77:68;57:68;66:68","0.02734375","0.00830078125","Yes"
"68","178.4585972179486","192.39723843933342","0.00830078125","0.00006071815931448113","0.013671875","0.0029296875","1940","0.00024006550402685576","40","0.00024006550402685576","0","0.00024006550402685576","0.00024006550402685576","0.00024006550402685576","67:0.007446270918005732;58:0.0011620269315167353;69:0.001114787047332394;78:0.0026167181953824503","67:68;58:68;69:68;78:108","0.00830078125","0.0048828125","Yes"
"69","137.99591800386904","205.02626191742598","0.003173828125","0.00006753686719121002","0.00439453125","0.001953125","1940","0.00019962338415959602","40","0.00019962338415959602","0","0.00019962338415959602","0.00019962338415959602","0.00019962338415959602","68:0.001114787047332394;59:0.0013430838394750677;79:0.001749533088624411","68:68;59:68;79:68","0.003173828125","0.005615234375","Yes"
"70","186.0330766490025","165.37201965557423","0.003173828125","0.00001","0.005859375","0.00048828125","1940","0.00023503636639753822","40","0.00023503636639753822","0","0.00023503636639753822","0.00023503636639753822","0.00023503636639753822","60:0.0011351302107981687;71:0.0012277562905242678;80:0.0009828165511833742","60:68;71:68;80:68","0.003173828125","0.016845703125","Yes"
"71","234.95292855290387","114.9713138345601","0.015625","0.00003165515281690921","0.0234375","0.0078125","1940","0.0002667535724777755","40","0.0002667535724777755","0","0.0002667535724777755","0.0002667535724777755","0.0002667535724777755","72:0.001012078530708671;81:0.00110329819395108;61:0.0016469801916727533;70:0.0012277562905242678","72:68;81:68;61:68;70:68","0.015625","0.027587890625","Yes"
